table_name,column_name,data_type,column_comment,table_comment,suspicion_category,reason,recommended_review_action
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,nt,character varying,备注,监测站(点)-取用水监测点基本信息表,generic_comment,注释过于通用: '备注'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,use_type,character varying,用水类型,监测站(点)-取用水监测点基本信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'use_type' 注释为 '用水类型',人工确认注释是否准确描述该字段业务含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,use_type,character varying,用水类型,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (4字): '用水类型',确认该注释是否足以让模型理解字段含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mon_g,character varying,监控级别,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (4字): '监控级别',确认该注释是否足以让模型理解字段含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,wi_type,character varying,取水特征类型,监测站(点)-取用水监测点基本信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'wi_type' 注释为 '取水特征类型',人工确认注释是否准确描述该字段业务含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,mon_rat,numeric,监控比例,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (4字): '监控比例',确认该注释是否足以让模型理解字段含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,lon,character varying,经度,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (2字): '经度',确认该注释是否足以让模型理解字段含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,lat,character varying,纬度,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (2字): '纬度',确认该注释是否足以让模型理解字段含义
stg_sslhhpj_hbsxkqycszhslzhglptjsxm_wr_mp_b_df,dt,character varying,分区日期,监测站(点)-取用水监测点基本信息表,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_df,channel_start_point,character varying,航道起点,航道信息表,very_short_comment,注释极短 (4字): '航道起点',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_df,channel_end_point,character varying,航道终点,航道信息表,very_short_comment,注释极短 (4字): '航道终点',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_df,of_branch,character varying,所属支流,航道信息表,very_short_comment,注释极短 (4字): '所属支流',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_df,delete_flag,bigint,逻辑删除标志位,航道信息表,status_like_field,标记类字段，注释可能过于通用: 字段名 'delete_flag' 注释为 '逻辑删除标志位',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_channel_df,dt,character varying,分区日期,航道信息表,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_id,bigint,航道id,航道按等级|县市区划分,id_like_field,ID 类字段，注释可能过于通用: 字段名 'channel_id' 注释为 '航道id',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_channel_level_df,channel_id,bigint,航道id,航道按等级|县市区划分,very_short_comment,注释极短 (4字): '航道id',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_level_df,level_num,bigint,航道等级,航道按等级|县市区划分,very_short_comment,注释极短 (4字): '航道等级',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_level_df,mileage,numeric,里程,航道按等级|县市区划分,very_short_comment,注释极短 (2字): '里程',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_channel_level_df,dt,character varying,分区日期,航道按等级|县市区划分,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,custom_ship_type,character varying,船舶类型(集装箱船/滚装船/货船/客船/清洁船/公务船),图层管理（船舶）KPI,code_like_field,类型类字段，注释可能过于通用: 字段名 'custom_ship_type' 注释为 '船舶类型(集装箱船/滚装船/货船/客船/清洁船/公务船)',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_ship_df,name_en,character varying,英文船名,图层管理（船舶）KPI,name_like_field,名称类字段，注释可能过于通用: 字段名 'name_en' 注释为 '英文船名',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_ship_df,name_en,character varying,英文船名,图层管理（船舶）KPI,very_short_comment,注释极短 (4字): '英文船名',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,name_cn,character varying,中文船名,图层管理（船舶）KPI,name_like_field,名称类字段，注释可能过于通用: 字段名 'name_cn' 注释为 '中文船名',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_ship_df,name_cn,character varying,中文船名,图层管理（船舶）KPI,very_short_comment,注释极短 (4字): '中文船名',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,ship_length,numeric,船长,图层管理（船舶）KPI,very_short_comment,注释极短 (2字): '船长',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,ship_width,numeric,船宽,图层管理（船舶）KPI,very_short_comment,注释极短 (2字): '船宽',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,ship_left,numeric,左舷距,图层管理（船舶）KPI,very_short_comment,注释极短 (3字): '左舷距',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,ship_trail,numeric,尾距,图层管理（船舶）KPI,very_short_comment,注释极短 (2字): '尾距',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,ship_draft,numeric,吃水,图层管理（船舶）KPI,very_short_comment,注释极短 (2字): '吃水',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,guest_amount,character varying,客位数,图层管理（船舶）KPI,very_short_comment,注释极短 (3字): '客位数',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,org,character varying,所属机构,图层管理（船舶）KPI,very_short_comment,注释极短 (4字): '所属机构',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_base_ship_df,jxy_receive_ship_id,bigint,清洁船净小宜id,图层管理（船舶）KPI,id_like_field,ID 类字段，注释可能过于通用: 字段名 'jxy_receive_ship_id' 注释为 '清洁船净小宜id',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_ship_df,delete_flag,character varying,逻辑删除标志位,图层管理（船舶）KPI,status_like_field,标记类字段，注释可能过于通用: 字段名 'delete_flag' 注释为 '逻辑删除标志位',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_base_ship_df,dt,character varying,分区日期,图层管理（船舶）KPI,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_type,character varying,码头类型(客运码头/货运码头/环保专业码头),图层管理（码头）KPI,code_like_field,类型类字段，注释可能过于通用: 字段名 'wharf_type' 注释为 '码头类型(客运码头/货运码头/环保专业码头)',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,build_scale,character varying,建设规模,图层管理（码头）KPI,very_short_comment,注释极短 (4字): '建设规模',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,shoreline_length,character varying,岸线长度,图层管理（码头）KPI,very_short_comment,注释极短 (4字): '岸线长度',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_full_name,character varying,码头全称,图层管理（码头）KPI,name_like_field,名称类字段，注释可能过于通用: 字段名 'wharf_full_name' 注释为 '码头全称',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_full_name,character varying,码头全称,图层管理（码头）KPI,very_short_comment,注释极短 (4字): '码头全称',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,jxy_wharf_id,bigint,净小宜码头 id,图层管理（码头）KPI,id_like_field,ID 类字段，注释可能过于通用: 字段名 'jxy_wharf_id' 注释为 '净小宜码头 id',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,dt,character varying,分区日期,图层管理（码头）KPI,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,cnname,character varying,中文船名,图层管理（清洁船舶）KPI,very_short_comment,注释极短 (4字): '中文船名',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,jxy_receive_ship_id,bigint,清洁船净小宜id,图层管理（清洁船舶）KPI,id_like_field,ID 类字段，注释可能过于通用: 字段名 'jxy_receive_ship_id' 注释为 '清洁船净小宜id',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,draught,character varying,吃水,图层管理（清洁船舶）KPI,very_short_comment,注释极短 (2字): '吃水',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,type_other,character varying,船舶小类,图层管理（清洁船舶）KPI,code_like_field,类型类字段，注释可能过于通用: 字段名 'type_other' 注释为 '船舶小类',人工确认注释是否准确描述该字段业务含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,type_other,character varying,船舶小类,图层管理（清洁船舶）KPI,very_short_comment,注释极短 (4字): '船舶小类',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,seat,character varying,座位数,图层管理（清洁船舶）KPI,very_short_comment,注释极短 (3字): '座位数',确认该注释是否足以让模型理解字段含义
stg_ycsjtysj_sxhyzssj_data_ship_info_df,dt,character varying,分区日期,图层管理（清洁船舶）KPI,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entername,character varying,固定源名称,污染源_基本信息,very_short_comment,注释极短 (5字): '固定源名称',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,registrationid,character varying,税务注册号,污染源_基本信息,very_short_comment,注释极短 (5字): '税务注册号',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_region,character varying,符合GB/T 2260-2019行政区代码表,污染源_基本信息,code_like_field,编码类字段，注释可能过于通用: 字段名 'code_region' 注释为 '符合GB/T 2260-2019行政区代码表',人工确认注释是否准确描述该字段业务含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_trade,character varying,符合GB/T 4754-2017行业代码表,污染源_基本信息,code_like_field,编码类字段，注释可能过于通用: 字段名 'code_trade' 注释为 '符合GB/T 4754-2017行业代码表',人工确认注释是否准确描述该字段业务含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regaddress,character varying,注册地址,污染源_基本信息,very_short_comment,注释极短 (4字): '注册地址',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpname,character varying,法人名称,污染源_基本信息,very_short_comment,注释极短 (4字): '法人名称',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environlinkmen,character varying,环保联系人,污染源_基本信息,very_short_comment,注释极短 (5字): '环保联系人',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,jyfw,character varying,经营范围,污染源_基本信息,very_short_comment,注释极短 (4字): '经营范围',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,fax,character varying,传真,污染源_基本信息,very_short_comment,注释极短 (2字): '传真',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,website,character varying,网址,污染源_基本信息,very_short_comment,注释极短 (2字): '网址',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,email,character varying,邮箱,污染源_基本信息,very_short_comment,注释极短 (2字): '邮箱',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjr,character varying,创建人,污染源_基本信息,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjr,character varying,创建人,污染源_基本信息,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjsj,timestamp without time zone,创建时间,污染源_基本信息,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjsj,timestamp without time zone,创建时间,污染源_基本信息,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgr,character varying,修改人,污染源_基本信息,very_short_comment,注释极短 (3字): '修改人',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgr,character varying,修改人,污染源_基本信息,generic_comment,注释过于通用: '修改人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgsj,timestamp without time zone,修改时间,污染源_基本信息,very_short_comment,注释极短 (4字): '修改时间',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,dt,character varying,分区日期,污染源_基本信息,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywid,character varying,业务id,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '业务id',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywmc,character varying,业务名称,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '业务名称',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,qxbm,character varying,区县编码,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '区县编码',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flbm,character varying,分类编码,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '分类编码',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flmc,character varying,分类名称,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '分类名称',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,zcbm,character varying,注册部门,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '注册部门',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dm,character varying,短码,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (2字): '短码',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,bdm,character varying,北斗码,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (3字): '北斗码',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dt,character varying,分区日期,城市数字公共基础设施建设__水质自动监测站,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcdxh,character varying,监测点序号,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '监测点序号',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcsj,timestamp without time zone,监测时间,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '监测时间',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwbh,character varying,污染源编号,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '污染源编号',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxjcz,numeric,最新监测值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最新监测值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjjcz,numeric,平均监测值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '平均监测值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdjcz,numeric,最大监测值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最大监测值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,numeric,最小监测值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最小监测值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,numeric,最新指数值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最新指数值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,numeric,平均指数值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '平均指数值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,numeric,最大指数值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最大指数值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyzsz,numeric,最小指数值,监控数据_日数据_污染物_,very_short_comment,注释极短 (5字): '最小指数值',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,sjzt,character varying,数据状态,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '数据状态',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zt,character varying,记录状态,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '记录状态',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,character varying,创建人,监控数据_日数据_污染物_,very_short_comment,注释极短 (3字): '创建人',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjr,character varying,创建人,监控数据_日数据_污染物_,generic_comment,注释过于通用: '创建人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,timestamp without time zone,创建时间,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '创建时间',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,cjsj,timestamp without time zone,创建时间,监控数据_日数据_污染物_,generic_comment,注释过于通用: '创建时间'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,character varying,修改人,监控数据_日数据_污染物_,very_short_comment,注释极短 (3字): '修改人',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgr,character varying,修改人,监控数据_日数据_污染物_,generic_comment,注释过于通用: '修改人'，可能不足以区分业务上下文,确认该注释是否需要补充业务含义，但禁止在当前阶段修改
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xgsj,timestamp without time zone,修改时间,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '修改时间',确认该注释是否足以让模型理解字段含义
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,dt,character varying,分区日期,监控数据_日数据_污染物_,very_short_comment,注释极短 (4字): '分区日期',确认该注释是否足以让模型理解字段含义
wh_hydrological_records_1,monitor_value,double precision,监测值,水文数据表,very_short_comment,注释极短 (3字): '监测值',确认该注释是否足以让模型理解字段含义
wh_meteorological_predict_day_records,time,bigint,"预报时次,如08时、20时",气象预报日记录表,time_like_field,"时间类字段，注释可能过于通用: 字段名 'time' 注释为 '预报时次,如08时、20时'",人工确认注释是否准确描述该字段业务含义
wh_meteorological_predict_hour_records,time,bigint,"预报时次,如08时、20时",气象预报小时记录表,time_like_field,"时间类字段，注释可能过于通用: 字段名 'time' 注释为 '预报时次,如08时、20时'",人工确认注释是否准确描述该字段业务含义
wh_meteorological_records_1,monitor_value,double precision,监测值,气象数据表,very_short_comment,注释极短 (3字): '监测值',确认该注释是否足以让模型理解字段含义
wm_camera_info,camera_name,character varying,摄像头名称,摄像头基本信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'camera_name' 注释为 '摄像头名称',人工确认注释是否准确描述该字段业务含义
wm_camera_info,camera_name,character varying,摄像头名称,摄像头基本信息表,very_short_comment,注释极短 (5字): '摄像头名称',确认该注释是否足以让模型理解字段含义
wm_camera_info,device_supplier,character varying,设备厂商,摄像头基本信息表,very_short_comment,注释极短 (4字): '设备厂商',确认该注释是否足以让模型理解字段含义
wm_camera_info,device_origin,character varying,设备来源,摄像头基本信息表,very_short_comment,注释极短 (4字): '设备来源',确认该注释是否足以让模型理解字段含义
wm_camera_info,lon,numeric,经度,摄像头基本信息表,very_short_comment,注释极短 (2字): '经度',确认该注释是否足以让模型理解字段含义
wm_camera_info,lat,numeric,纬度,摄像头基本信息表,very_short_comment,注释极短 (2字): '纬度',确认该注释是否足以让模型理解字段含义
wm_camera_info,monitor_subject,character varying,监控对象,摄像头基本信息表,very_short_comment,注释极短 (4字): '监控对象',确认该注释是否足以让模型理解字段含义
wm_camera_platform,manufacturer,character varying,厂商,视频平台设备信息表,very_short_comment,注释极短 (2字): '厂商',确认该注释是否足以让模型理解字段含义
wm_camera_platform,model,character varying,型号,视频平台设备信息表,very_short_comment,注释极短 (2字): '型号',确认该注释是否足以让模型理解字段含义
wm_camera_platform,port,integer,设备端口,视频平台设备信息表,very_short_comment,注释极短 (4字): '设备端口',确认该注释是否足以让模型理解字段含义
wm_camera_platform,charset,character varying,字符集,视频平台设备信息表,very_short_comment,注释极短 (3字): '字符集',确认该注释是否足以让模型理解字段含义
wm_camera_platform,lon,double precision,经度,视频平台设备信息表,very_short_comment,注释极短 (2字): '经度',确认该注释是否足以让模型理解字段含义
wm_camera_platform,lat,double precision,纬度,视频平台设备信息表,very_short_comment,注释极短 (2字): '纬度',确认该注释是否足以让模型理解字段含义
wm_directory,path,character varying,完整路径,目录树实体,very_short_comment,注释极短 (4字): '完整路径',确认该注释是否足以让模型理解字段含义
wm_hydrological_info,iot_connect_type,character varying,通信协议类型：0 tcp、1 http、2 mqtt,水位站基本信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'iot_connect_type' 注释为 '通信协议类型：0 tcp、1 http、2 mqtt',人工确认注释是否准确描述该字段业务含义
wm_hydrological_info,belong_to_city,character varying,归属地市,水位站基本信息表,very_short_comment,注释极短 (4字): '归属地市',确认该注释是否足以让模型理解字段含义
wm_hydrological_info,section_id,bigint,断面id,水位站基本信息表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'section_id' 注释为 '断面id',人工确认注释是否准确描述该字段业务含义
wm_hydrological_info,section_id,bigint,断面id,水位站基本信息表,very_short_comment,注释极短 (4字): '断面id',确认该注释是否足以让模型理解字段含义
wm_hydrological_info,build_time,date,建设时间,水位站基本信息表,time_like_field,时间类字段，注释可能过于通用: 字段名 'build_time' 注释为 '建设时间',人工确认注释是否准确描述该字段业务含义
wm_hydrological_info,build_time,date,建设时间,水位站基本信息表,very_short_comment,注释极短 (4字): '建设时间',确认该注释是否足以让模型理解字段含义
wm_hydrological_info,responsible_person,character varying,站点责任人,水位站基本信息表,very_short_comment,注释极短 (5字): '站点责任人',确认该注释是否足以让模型理解字段含义
wm_hydrological_info,img_name,character varying,照片名称,水位站基本信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'img_name' 注释为 '照片名称',人工确认注释是否准确描述该字段业务含义
wm_hydrological_info,img_name,character varying,照片名称,水位站基本信息表,very_short_comment,注释极短 (4字): '照片名称',确认该注释是否足以让模型理解字段含义
wm_image_info,image_url,character varying,图片地址,档案图片信息表：用于保存各种站点、断面、污染源的图片信息,very_short_comment,注释极短 (4字): '图片地址',确认该注释是否足以让模型理解字段含义
wm_image_info,image_formats,character varying,图片格式,档案图片信息表：用于保存各种站点、断面、污染源的图片信息,very_short_comment,注释极短 (4字): '图片格式',确认该注释是否足以让模型理解字段含义
wm_image_info,image_type,smallint,图片类型：0-未知、1-断面、2-自动站......,档案图片信息表：用于保存各种站点、断面、污染源的图片信息,code_like_field,类型类字段，注释可能过于通用: 字段名 'image_type' 注释为 '图片类型：0-未知、1-断面、2-自动站......',人工确认注释是否准确描述该字段业务含义
wm_image_info,image_name,character varying,文件名称：原始文件名,档案图片信息表：用于保存各种站点、断面、污染源的图片信息,name_like_field,名称类字段，注释可能过于通用: 字段名 'image_name' 注释为 '文件名称：原始文件名',人工确认注释是否准确描述该字段业务含义
wm_image_info,image_tag,character varying,图片标签,档案图片信息表：用于保存各种站点、断面、污染源的图片信息,very_short_comment,注释极短 (4字): '图片标签',确认该注释是否足以让模型理解字段含义
wm_meteorological_info,iot_connect_type,character varying,通信协议类型：0 tcp、1 http、2 mqtt,气象自动监测站基本信息表,code_like_field,类型类字段，注释可能过于通用: 字段名 'iot_connect_type' 注释为 '通信协议类型：0 tcp、1 http、2 mqtt',人工确认注释是否准确描述该字段业务含义
wm_meteorological_info,belong_to_city,character varying,归属地市,气象自动监测站基本信息表,very_short_comment,注释极短 (4字): '归属地市',确认该注释是否足以让模型理解字段含义
wm_meteorological_info,section_id,bigint,断面id,气象自动监测站基本信息表,id_like_field,ID 类字段，注释可能过于通用: 字段名 'section_id' 注释为 '断面id',人工确认注释是否准确描述该字段业务含义
wm_meteorological_info,section_id,bigint,断面id,气象自动监测站基本信息表,very_short_comment,注释极短 (4字): '断面id',确认该注释是否足以让模型理解字段含义
wm_meteorological_info,meteorological_table_name,character varying,气象监测记录表名,气象自动监测站基本信息表,name_like_field,名称类字段，注释可能过于通用: 字段名 'meteorological_table_name' 注释为 '气象监测记录表名',人工确认注释是否准确描述该字段业务含义
wm_meteorological_info,build_time,date,建设时间,气象自动监测站基本信息表,time_like_field,时间类字段，注释可能过于通用: 字段名 'build_time' 注释为 '建设时间',人工确认注释是否准确描述该字段业务含义
wm_meteorological_info,build_time,date,建设时间,气象自动监测站基本信息表,very_short_comment,注释极短 (4字): '建设时间',确认该注释是否足以让模型理解字段含义
