table_name,column_name,exclusion_category,reason,source_file,recommended_next_action
stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_date,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_date,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_receive_ship_assessment_df,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shlj_text,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,fy_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,hyws_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shws_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_province,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_city,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_province,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_city,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,trans_no,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_apply_no,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_detail_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_ycsjtysj_sxhyzssj_base_ship_df,mmsi,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_ycsjtysj_sxhyzssj_base_ship_df,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
stg_ycsjtysj_sxhyzssj_base_ship_df,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wh_meteorological_predict_day_records,winddirect_10m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,winddirect8_10m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,winddirect16_10m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,hum_2m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,hum_2m_24h_min,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,hum_2m_24h_max,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,stapress_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,pressure_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,p850inver_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,p925inver_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,swdown_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,glw_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,height_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,rain_24h_total,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,dewpoint_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,lowcloud_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,midcloud_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,highcloud_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,totalcloud_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,tem_2m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,tem_2m_24h_min,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,tem_2m_24h_max,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,visib_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,pbl_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,pbl_24h_min,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,pbl_24h_max,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,windspeed_10m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,windspeed_10m_24h_min,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,windspeed_10m_24h_max,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,predictiontime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,predictioninterval,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_day_records,datadate,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,winddirect_10m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,winddirect8_10m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,winddirect16_10m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,windspeed_10m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,tem_2m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,hum_2m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dewpoint_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dtem_2m_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dtem_2m_3h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dtem_2m_6h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dtem_2m_12h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,dtem_2m_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,rain_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,rain_3h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,rain_6h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,rain_12h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,rain_24h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,lowcloud_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,midcloud_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,highcloud_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,totalcloud_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,pbl_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,height_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,pressure_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,stapress_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,glw_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,swdown_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,p850inver_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,p925inver_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,visib_1h,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,predictiontime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,predictioninterval,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wh_meteorological_predict_hour_records,datadate,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_camera_platform,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_hydrological_info,region_code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_hydrological_info,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_hydrological_info,last_maintenance_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_image_info,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_meteorological_info,region_code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_meteorological_info,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_meteorological_info,last_maintenance_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_raster_info,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion_config,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion_config,type_code,rejected_candidate,类型不匹配(bigint vs varchar证据)；业务域不相关；证据注释含文本示例值无法存入bigint,comment_fill_candidates.csv,该字段需DBA确认实际含义后手工补注释
wm_raster_inversion_config,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion_config,boundaries_json,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_raster_inversion_config,labels_json,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_raster_inversion_config,colors_json,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_raster_inversion_config,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion_config,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_raster_inversion_config,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info,region_code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info,last_maintenance_time,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_station_info_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_station_info_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_uav_info,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_intake,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_intake,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_bak0421,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_intake_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_water_source_zone_v2,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_waterbody_info,water_body_code,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,water_body_function,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,basin,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_waterbody_info,country,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,start_village,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,end_village,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,up_stream,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,down_stream,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wm_waterbody_info,remark,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_waterquality_day_records,status,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wm_waterquality_day_records,record_type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_asset_trace_snap,snap_node_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_trace_snap,snap_edge_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_trace_snap,snap_distance_m,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_trace_snap,status,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_asset_type_dict,asset_group,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_type_dict,asset_group_name,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_type_dict,group_sort,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_asset_type_dict,group_description,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_layer_river,river_code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_layer_river,river_name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_layer_river,next_down,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,river_class,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,length_km,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,from_z,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,to_z,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_layer_river,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_layer_river,metadata_json,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_trace_edge,source_asset_id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_trace_edge,from_node_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_edge,to_node_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_edge,direction_status,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_node,asset_id,keep_manual,表为空(sample=none)；无显式外键；仅基于同名字段推断，不满足自动补注释条件,comment_fill_candidates.csv,人工确认字段含义后手工补注释
wst_trace_topology_issue,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_trace_topology_issue,issue_type,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,issue_name,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,issue_level,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,object_type,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,object_id,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,object_name,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
wst_trace_topology_issue,status,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_trace_topology_issue,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
wst_trace_topology_issue,issue_desc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
