schema_name,table_name,column_name,data_type,current_comment,candidate_comment,confidence,grade,evidence,source_rule,sample_hint,risk_reason
public,rs_outlet_monitor_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_monitor_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_monitor_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_remediation_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_remediation_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_trace_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_trace_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_sewage_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,se_watershed,id,bigint,,主键ID,high,A_auto_safe,表域: social_economic; 来源: standard_id_field,standard_id_field,,
public,spatial_ref_sys,srid,integer,,空间参考标识符,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,auth_name,character varying(256),,空间参考系授权机构名称,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,auth_srid,integer,,空间参考系授权机构SRID,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,srtext,character varying(2048),,空间参考系WKT描述,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,proj4text,character varying(2048),,空间参考系Proj4描述,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_by,character varying(500),,创建人,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_date,timestamp without time zone,,创建日期,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_by,character varying(500),,修改人,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_date,timestamp without time zone,,修改日期,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_receive_ship_assessment_df,id,bigint,,主键ID,high,A_auto_safe,表域: staging; 来源: standard_id_field,standard_id_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,id,bigint,,主键ID,high,A_auto_safe,表域: staging; 来源: standard_id_field,standard_id_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: staging; 来源: standard_geom_field,standard_geom_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shlj_text,character varying(500),,生活垃圾处理文本描述,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,fy_time,character varying(500),,反应时间,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,hyws_time,character varying(500),,行业卫生审批时间,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shws_time,character varying(500),,社会卫生审批时间,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_province,character varying(500),,起始港口省份,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_city,character varying(500),,起始港口城市,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_province,character varying(500),,目的港口省份,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_city,character varying(500),,目的港口城市,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,trans_no,character varying(500),,运输编号,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_apply_no,character varying(500),,接收申请编号,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_detail_id,bigint,,接收明细ID,low,C_hold,表域: staging; 来源: staging_unknown,staging_unknown,,临时表数据，基于字段名推断，建议人工确认
public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,create_time,character varying(500),,创建时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_ycsjtysj_sxhyzssj_base_ship_df,mmsi,character varying(500),,"('海上移动通信业务标识（MMSI）', 'B_review')",medium,B_review,表域: staging; 来源: domain_staging_ship,domain_staging_ship,,需航运业务方确认
public,stg_ycsjtysj_sxhyzssj_base_ship_df,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_ycsjtysj_sxhyzssj_base_ship_df,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,wh_meteorological_predict_day_records,winddirect_10m_24h,double precision,,10米风向（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,winddirect8_10m_24h,character varying(16),,10米8方位风向（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,winddirect16_10m_24h,character varying(16),,10米16方位风向（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,hum_2m_24h,double precision,,2米湿度（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,hum_2m_24h_min,double precision,,2米湿度最小值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,hum_2m_24h_max,double precision,,2米湿度最大值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,stapress_24h,double precision,,地面气压（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,pressure_24h,double precision,,海平面气压（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,p850inver_24h,double precision,,850hPa逆温层高度（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,p925inver_24h,double precision,,925hPa逆温层高度（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,swdown_24h,double precision,,短波辐射通量（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,glw_24h,double precision,,长波辐射通量（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,height_24h,double precision,,边界层高度（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,rain_24h_total,double precision,,24小时总降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,dewpoint_24h,double precision,,露点温度（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,lowcloud_24h,double precision,,低云量（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,midcloud_24h,double precision,,中云量（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,highcloud_24h,double precision,,高云量（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,totalcloud_24h,double precision,,总云量（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,tem_2m_24h,double precision,,2米温度（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,tem_2m_24h_min,double precision,,2米温度最小值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,tem_2m_24h_max,double precision,,2米温度最大值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,visib_24h,double precision,,能见度（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,pbl_24h,double precision,,行星边界层高度（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,pbl_24h_min,double precision,,行星边界层高度最小值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,pbl_24h_max,double precision,,行星边界层高度最大值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,windspeed_10m_24h,double precision,,10米风速（24小时平均）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,windspeed_10m_24h_min,double precision,,10米风速最小值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,windspeed_10m_24h_max,double precision,,10米风速最大值（24小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_day_records,predictiontime,timestamp without time zone,,预测时间,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_day_records,predictioninterval,bigint,,预测间隔（小时）,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_day_records,datadate,timestamp without time zone,,数据日期,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,winddirect_10m_1h,double precision,,10米风向（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,winddirect8_10m_1h,character varying(16),,10米8方位风向（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,winddirect16_10m_1h,character varying(16),,10米16方位风向（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,windspeed_10m_1h,double precision,,10米风速（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,tem_2m_1h,double precision,,2米温度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,hum_2m_1h,double precision,,2米湿度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dewpoint_1h,double precision,,露点温度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dtem_2m_1h,double precision,,2米温度1小时变化,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dtem_2m_3h,double precision,,2米温度3小时变化,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dtem_2m_6h,double precision,,2米温度6小时变化,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dtem_2m_12h,double precision,,2米温度12小时变化,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,dtem_2m_24h,double precision,,2米温度24小时变化,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,rain_1h,double precision,,小时降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,rain_3h,double precision,,3小时累计降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,rain_6h,double precision,,6小时累计降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,rain_12h,double precision,,12小时累计降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,rain_24h,double precision,,24小时累计降雨量,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,lowcloud_1h,double precision,,低云量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,midcloud_1h,double precision,,中云量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,highcloud_1h,double precision,,高云量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,totalcloud_1h,double precision,,总云量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,pbl_1h,double precision,,行星边界层高度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,height_1h,double precision,,边界层高度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,pressure_1h,double precision,,海平面气压（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,stapress_1h,double precision,,地面气压（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,glw_1h,double precision,,长波辐射通量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,swdown_1h,double precision,,短波辐射通量（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,p850inver_1h,double precision,,850hPa逆温层高度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,p925inver_1h,double precision,,925hPa逆温层高度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,visib_1h,double precision,,能见度（小时）,medium,B_review,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,基于字段名推断，需气象业务方确认
public,wh_meteorological_predict_hour_records,predictiontime,timestamp without time zone,,预测时间,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,predictioninterval,bigint,,预测间隔（小时）,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,datadate,timestamp without time zone,,数据日期,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wm_camera_platform,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_hydrological_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_hydrological_info,domain_hydrological_info,,
public,wm_hydrological_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_hydrological_info,last_maintenance_time,date,,最近维护时间,medium,B_review,表域: water_monitor; 来源: domain_hydrological_info,domain_hydrological_info,,需确认字段含义
public,wm_image_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_meteorological_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_meteorological_info,domain_meteorological_info,,
public,wm_meteorological_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_meteorological_info,last_maintenance_time,date,,最近维护时间,medium,B_review,表域: water_monitor; 来源: domain_meteorological_info,domain_meteorological_info,,需确认字段含义
public,wm_raster_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion_config,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion_config,type_code,bigint,,反演类型编码,medium,B_review,表域: water_monitor; 来源: same_table_config_rule,same_table_config_rule,,需确认JSON字段业务含义
public,wm_raster_inversion_config,name,character varying(100),,名称,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wm_raster_inversion_config,boundaries_json,text,,分类边界值JSON,medium,B_review,表域: water_monitor; 来源: same_table_config_rule,same_table_config_rule,,需确认JSON字段业务含义
public,wm_raster_inversion_config,labels_json,text,,分类标签JSON,medium,B_review,表域: water_monitor; 来源: same_table_config_rule,same_table_config_rule,,需确认JSON字段业务含义
public,wm_raster_inversion_config,colors_json,text,,分类颜色JSON,medium,B_review,表域: water_monitor; 来源: same_table_config_rule,same_table_config_rule,,需确认JSON字段业务含义
public,wm_raster_inversion_config,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_raster_inversion_config,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_raster_inversion_config,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_station_info,domain_station_info,,
public,wm_station_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_station_info,last_maintenance_time,date,,最近维护时间,medium,B_review,表域: water_monitor; 来源: domain_station_info,domain_station_info,,需确认字段含义
public,wm_station_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_uav_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_intake,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_intake,geom,"geometry(Point,4490)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_water_source,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_water_source_bak0421,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source_intake_v2,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source_intake_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
